feature,descriptor,group,importance,dataset,model
kmeans13__median_abs_deviation_norm,median_abs_deviation_norm,marginal_statistical,0.05274947422800573,Income,Logistic Regression
kmeans13__iqr_norm,iqr_norm,marginal_statistical,0.049621977712750315,Income,Logistic Regression
kmeans13__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,0.17227692490224764,Income,Logistic Regression
kmeans13__cell_entropy,cell_entropy,marginal_informational,0.1251396389690073,Income,Logistic Regression
kmeans13__marginal_entropy_mean,marginal_entropy_mean,marginal_informational,0.1251396389690073,Income,Logistic Regression
kmeans13__marginal_entropy_std,marginal_entropy_std,marginal_informational,0.12145838231033519,Income,Logistic Regression
kmeans13__marginal_kl_to_reference_mean,marginal_kl_to_reference_mean,marginal_informational,0.10033232022097235,Income,Logistic Regression
kmeans13__quantile_surprisal_mean,quantile_surprisal_mean,marginal_informational,0.05385391757282592,Income,Logistic Regression
kmeans13__mahalanobis,mahalanobis,interaction_statistical,0.3522525800152789,Income,Logistic Regression
kmeans13__covariance_trace,covariance_trace,interaction_statistical,0.1712632134572377,Income,Logistic Regression
kmeans13__covariance_logdet,covariance_logdet,interaction_statistical,0.14947953466978992,Income,Logistic Regression
kmeans13__mean_abs_correlation,mean_abs_correlation,interaction_statistical,0.05717262128217649,Income,Logistic Regression
kmeans13__pairwise_spearman_corr_mean_abs,pairwise_spearman_corr_mean_abs,interaction_statistical,0.051023106560524965,Income,Logistic Regression
kmeans13__covariance_condition_number,covariance_condition_number,interaction_statistical,0.025639941728214672,Income,Logistic Regression
kmeans13__pairwise_mutual_info_mean,pairwise_mutual_info_mean,interaction_informational,0.030647671177995085,Income,Logistic Regression
kmeans13__pairwise_mutual_info_max,pairwise_mutual_info_max,interaction_informational,0.16900298798215851,Income,Logistic Regression
kmeans13__total_correlation,total_correlation,interaction_informational,0.09569857588828587,Income,Logistic Regression
kmeans13__joint_entropy_pairwise_mean,joint_entropy_pairwise_mean,interaction_informational,0.05487973066685535,Income,Logistic Regression
kmeans13__pairwise_js_divergence_mean,pairwise_js_divergence_mean,interaction_informational,0.03631583605077725,Income,Logistic Regression
kmeans13__log_count,log_count,base,0.028298549733411307,Income,Logistic Regression
kmeans13__density,density,base,0.10666912762062045,Income,Logistic Regression
kmeans13__n_beyond_2std,n_beyond_2std,base,0.07745141613416459,Income,Logistic Regression
kmeans13__partition_agreement_count,partition_agreement_count,base,0.003188765603757571,Income,Logistic Regression
kmeans13__leaf_depth,leaf_depth,base,0.0,Income,Logistic Regression
kmeans14__dist_to_mean,dist_to_mean,point_based,0.0876432710858191,Income,Logistic Regression
kmeans14__normalized_dist,normalized_dist,point_based,0.3170521984838533,Income,Logistic Regression
kmeans14__cosine_dist,cosine_dist,point_based,0.04202197018856006,Income,Logistic Regression
kmeans14__dist_to_median,dist_to_median,point_based,0.00745152425089031,Income,Logistic Regression
kmeans14__log_likelihood,log_likelihood,point_based,0.47561354535631967,Income,Logistic Regression
kmeans14__local_outlier_factor_score,local_outlier_factor_score,point_based,0.11347845889937846,Income,Logistic Regression
kmeans14__knn_distance_k,knn_distance_k,point_based,0.07163724273775773,Income,Logistic Regression
kmeans14__out_of_range_count,out_of_range_count,point_based,1.7491768064127748,Income,Logistic Regression
kmeans14__mean_norm,mean_norm,marginal_statistical,0.07912062703312552,Income,Logistic Regression
kmeans14__std_norm,std_norm,marginal_statistical,0.047224803944296956,Income,Logistic Regression
kmeans14__skew_norm,skew_norm,marginal_statistical,0.04821768119454765,Income,Logistic Regression
kmeans14__kurtosis_norm,kurtosis_norm,marginal_statistical,0.07166408793727942,Income,Logistic Regression
kmeans14__median_abs_deviation_norm,median_abs_deviation_norm,marginal_statistical,0.10998917723231588,Income,Logistic Regression
kmeans14__iqr_norm,iqr_norm,marginal_statistical,0.0009825067362599993,Income,Logistic Regression
kmeans14__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,0.06498649019142345,Income,Logistic Regression
kmeans14__cell_entropy,cell_entropy,marginal_informational,0.027999603919663562,Income,Logistic Regression
kmeans14__marginal_entropy_mean,marginal_entropy_mean,marginal_informational,0.027999603919663562,Income,Logistic Regression
kmeans14__marginal_entropy_std,marginal_entropy_std,marginal_informational,0.12826986187135078,Income,Logistic Regression
kmeans14__marginal_kl_to_reference_mean,marginal_kl_to_reference_mean,marginal_informational,0.09974162086532572,Income,Logistic Regression
kmeans14__quantile_surprisal_mean,quantile_surprisal_mean,marginal_informational,0.09407251705647876,Income,Logistic Regression
kmeans14__mahalanobis,mahalanobis,interaction_statistical,0.26442451781331305,Income,Logistic Regression
kmeans14__covariance_trace,covariance_trace,interaction_statistical,0.0827669434934359,Income,Logistic Regression
kmeans14__covariance_logdet,covariance_logdet,interaction_statistical,0.017313432615474446,Income,Logistic Regression
kmeans14__mean_abs_correlation,mean_abs_correlation,interaction_statistical,0.13834333799545454,Income,Logistic Regression
kmeans14__pairwise_spearman_corr_mean_abs,pairwise_spearman_corr_mean_abs,interaction_statistical,0.12527357898874983,Income,Logistic Regression
kmeans14__covariance_condition_number,covariance_condition_number,interaction_statistical,0.07884007404289646,Income,Logistic Regression
kmeans14__pairwise_mutual_info_mean,pairwise_mutual_info_mean,interaction_informational,0.12791461837855833,Income,Logistic Regression
kmeans14__pairwise_mutual_info_max,pairwise_mutual_info_max,interaction_informational,0.134985857129243,Income,Logistic Regression
kmeans14__total_correlation,total_correlation,interaction_informational,0.3362966213439703,Income,Logistic Regression
kmeans14__joint_entropy_pairwise_mean,joint_entropy_pairwise_mean,interaction_informational,0.09198618238708346,Income,Logistic Regression
kmeans14__pairwise_js_divergence_mean,pairwise_js_divergence_mean,interaction_informational,0.12260782745486333,Income,Logistic Regression
kmeans14__log_count,log_count,base,0.2743301511207582,Income,Logistic Regression
kmeans14__density,density,base,0.2647435972511794,Income,Logistic Regression
kmeans14__n_beyond_2std,n_beyond_2std,base,0.06408300884494988,Income,Logistic Regression
kmeans14__partition_agreement_count,partition_agreement_count,base,0.003188765603757571,Income,Logistic Regression
kmeans14__leaf_depth,leaf_depth,base,0.0,Income,Logistic Regression
kmeans15__dist_to_mean,dist_to_mean,point_based,1.142122726478676,Income,Logistic Regression
kmeans15__normalized_dist,normalized_dist,point_based,0.2908236003044476,Income,Logistic Regression
kmeans15__cosine_dist,cosine_dist,point_based,0.6585340473604896,Income,Logistic Regression
kmeans15__dist_to_median,dist_to_median,point_based,0.03521645350070535,Income,Logistic Regression
kmeans15__log_likelihood,log_likelihood,point_based,0.08560622621135945,Income,Logistic Regression
kmeans15__local_outlier_factor_score,local_outlier_factor_score,point_based,0.17377655810449488,Income,Logistic Regression
kmeans15__knn_distance_k,knn_distance_k,point_based,0.6091751278092999,Income,Logistic Regression
kmeans15__out_of_range_count,out_of_range_count,point_based,1.6063094415756138,Income,Logistic Regression
kmeans15__mean_norm,mean_norm,marginal_statistical,0.1112825164791698,Income,Logistic Regression
kmeans15__std_norm,std_norm,marginal_statistical,0.04126951970198726,Income,Logistic Regression
kmeans15__skew_norm,skew_norm,marginal_statistical,0.06886208996198652,Income,Logistic Regression
kmeans15__kurtosis_norm,kurtosis_norm,marginal_statistical,0.024462565960094954,Income,Logistic Regression
kmeans15__median_abs_deviation_norm,median_abs_deviation_norm,marginal_statistical,0.07388883112858916,Income,Logistic Regression
kmeans15__iqr_norm,iqr_norm,marginal_statistical,0.12454720021497592,Income,Logistic Regression
kmeans15__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,0.13258016586119264,Income,Logistic Regression
kmeans15__cell_entropy,cell_entropy,marginal_informational,0.014130799512541427,Income,Logistic Regression
kmeans15__marginal_entropy_mean,marginal_entropy_mean,marginal_informational,0.014130799512541427,Income,Logistic Regression
kmeans15__marginal_entropy_std,marginal_entropy_std,marginal_informational,0.07715709630281281,Income,Logistic Regression
kmeans15__marginal_kl_to_reference_mean,marginal_kl_to_reference_mean,marginal_informational,0.06099641210015565,Income,Logistic Regression
kmeans15__quantile_surprisal_mean,quantile_surprisal_mean,marginal_informational,0.005661280262974772,Income,Logistic Regression
kmeans15__mahalanobis,mahalanobis,interaction_statistical,0.28834871965692843,Income,Logistic Regression
kmeans15__covariance_trace,covariance_trace,interaction_statistical,0.055827727235209554,Income,Logistic Regression
kmeans15__covariance_logdet,covariance_logdet,interaction_statistical,0.11389843649894647,Income,Logistic Regression
kmeans15__mean_abs_correlation,mean_abs_correlation,interaction_statistical,0.09364734479826853,Income,Logistic Regression
kmeans15__pairwise_spearman_corr_mean_abs,pairwise_spearman_corr_mean_abs,interaction_statistical,0.07516846425022705,Income,Logistic Regression
kmeans15__covariance_condition_number,covariance_condition_number,interaction_statistical,0.06796946982406707,Income,Logistic Regression
kmeans15__pairwise_mutual_info_mean,pairwise_mutual_info_mean,interaction_informational,0.015246564595514276,Income,Logistic Regression
kmeans15__pairwise_mutual_info_max,pairwise_mutual_info_max,interaction_informational,0.012783980736034175,Income,Logistic Regression
kmeans15__total_correlation,total_correlation,interaction_informational,0.015218371771823334,Income,Logistic Regression
kmeans15__joint_entropy_pairwise_mean,joint_entropy_pairwise_mean,interaction_informational,0.006628481307323886,Income,Logistic Regression
kmeans15__pairwise_js_divergence_mean,pairwise_js_divergence_mean,interaction_informational,0.009711464015602005,Income,Logistic Regression
kmeans15__log_count,log_count,base,0.1027103520782703,Income,Logistic Regression
kmeans15__density,density,base,0.041361974910514535,Income,Logistic Regression
kmeans15__n_beyond_2std,n_beyond_2std,base,0.0988550860475987,Income,Logistic Regression
kmeans15__partition_agreement_count,partition_agreement_count,base,0.003188765603757571,Income,Logistic Regression
kmeans15__leaf_depth,leaf_depth,base,0.0,Income,Logistic Regression
kmeans16__dist_to_mean,dist_to_mean,point_based,0.6755323962412352,Income,Logistic Regression
kmeans16__normalized_dist,normalized_dist,point_based,0.5618977602547414,Income,Logistic Regression
kmeans16__cosine_dist,cosine_dist,point_based,0.2913754511921524,Income,Logistic Regression
kmeans16__dist_to_median,dist_to_median,point_based,0.26920301393503254,Income,Logistic Regression
kmeans16__log_likelihood,log_likelihood,point_based,0.13673084470862212,Income,Logistic Regression
kmeans16__local_outlier_factor_score,local_outlier_factor_score,point_based,0.2934761660366405,Income,Logistic Regression
kmeans16__knn_distance_k,knn_distance_k,point_based,0.20197896405113483,Income,Logistic Regression
kmeans16__out_of_range_count,out_of_range_count,point_based,1.8345160996964918,Income,Logistic Regression
kmeans16__mean_norm,mean_norm,marginal_statistical,0.19526561631576533,Income,Logistic Regression
kmeans16__std_norm,std_norm,marginal_statistical,0.11326640617940362,Income,Logistic Regression
kmeans16__skew_norm,skew_norm,marginal_statistical,0.1387896195199339,Income,Logistic Regression
kmeans16__kurtosis_norm,kurtosis_norm,marginal_statistical,0.17890840853445675,Income,Logistic Regression
kmeans16__median_abs_deviation_norm,median_abs_deviation_norm,marginal_statistical,0.21021083570749516,Income,Logistic Regression
kmeans16__iqr_norm,iqr_norm,marginal_statistical,0.03221551004259294,Income,Logistic Regression
kmeans16__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,0.18106060578457844,Income,Logistic Regression
kmeans16__cell_entropy,cell_entropy,marginal_informational,0.07273011722221426,Income,Logistic Regression
kmeans16__marginal_entropy_mean,marginal_entropy_mean,marginal_informational,0.07273011722221426,Income,Logistic Regression
kmeans16__marginal_entropy_std,marginal_entropy_std,marginal_informational,0.10013470864917708,Income,Logistic Regression
kmeans16__marginal_kl_to_reference_mean,marginal_kl_to_reference_mean,marginal_informational,0.058259372927168464,Income,Logistic Regression
kmeans16__quantile_surprisal_mean,quantile_surprisal_mean,marginal_informational,0.13527375424271296,Income,Logistic Regression
kmeans16__mahalanobis,mahalanobis,interaction_statistical,0.047282779045474316,Income,Logistic Regression
kmeans16__covariance_trace,covariance_trace,interaction_statistical,0.12013148881181585,Income,Logistic Regression
